"versione","file","LOC Touched","LOC added","Max LOC added","Avg LOC added","Churn","Max churn","Avg churn","Change set size","Max change set","Avg change set"
"4.3.0","bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/CounterImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/HTTPStatsExporter.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/OpStatsLoggerImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsLoggerImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsProvider.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Counter.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Gauge.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsLogger.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsProvider.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsData.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsLogger.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Stats.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsLogger.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsProvider.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionMetaDataImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/DebugUtil.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheMap.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheSet.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/MessagingSessionFacade.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/Mutable.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/SessionImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/StateManager.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContext.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContextFactory.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/ObjectMessageImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/TextMessageImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/MetadataProcessor.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryArithmeticFunction.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryExprFunction.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ExprFunction.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/InterpretSelectorParserVisitor.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/LogicalComparisonFunction.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/MyNode.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/PropertyExprFunction.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorConstant.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvalState.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvaluationException.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryArithmeticFunction.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryExprFunction.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ValueComparisonFunction.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionFactoryImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigMessagingSessionFacade.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageConsumerImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageProducerImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/QueueSessionImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicPublisherImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSessionImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSubscriberImpl.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/AutoFailTestSupport.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/CombinationTestSupport.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/ConnectionCleanupTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/ConsumerReceiveWithTimeoutTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/ExpiryHogTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JMSConsumerTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JMSDurableTopicRedeliverTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JMSIndividualAckTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JMSMessageTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JMSUsecaseTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JmsAutoAckListenerTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JmsAutoAckTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JmsBenchmark.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JmsClientAckListenerTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JmsClientAckTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JmsConnectionStartStopTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JmsConsumerResetActiveListenerTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JmsCreateConsumerInOnMessageTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicSelectorTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicSendReceiveTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicTransactionTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JmsMultipleClientsTestSupport.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JmsRedeliveredTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JmsRollbackRedeliveryTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendReceiveTestSupport.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendReceiveWithMessageExpirationTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendWithAsyncCallbackTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JmsTestSupport.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicCompositeSendReceiveTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicRedeliverTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSelectorTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveSubscriberTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveWithTwoConnectionsTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveWithTwoConnectionsWithJMXTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendSameMessageTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicTransactionTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/JmsTransactionTestSupport.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/LoadTestBurnIn.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/MessageListenerRedeliveryTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/RedeliveryPolicyTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/TestSupport.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/TimeStampTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/demo/SimpleConsumer.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/demo/SimpleProducer.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadClient.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadController.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/perf/ConnectionChurnTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/perf/InactiveDurableTopicTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/perf/NetworkedSyncTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/perf/NumberOfDestinationsTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/perf/PerfConsumer.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/perf/PerfProducer.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/perf/PerfRate.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleDurableTopicNetworkTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleDurableTopicTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleNetworkTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleNonPersistentTopicTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleTopicTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowConsumer.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowConsumerTopicTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowDurableConsumerTopicTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsResourceProvider.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsSendReceiveTestSupport.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveWithTwoConnectionsAndByteSelectorTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveWithTwoConnectionsTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/test/TestSupport.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/test/rollback/DelegatingTransactionalMessageListener.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ChangeSentMessageTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ChangeSessionDeliveryModeTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/usecases/CompositeConsumeTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/usecases/CompositePublishTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ConcurrentProducerDurableConsumerTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DiscriminatingConsumerLoadTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DispatchMultipleConsumersTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableConsumerCloseAndReconnectTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableSubProcessTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableSubSelectorDelayTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableSubscriptionHangTestCase.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/usecases/MyObject.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/usecases/NonBlockingConsumerRedeliveryTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ObjectMessageNotSerializableTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ProducerConsumerTestSupport.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/usecases/PublishOnDurableTopicConsumedMessageTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/usecases/PublishOnTopicConsumedMessageTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/usecases/SubscribeClosePublishThenConsumeTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TestSupport.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TopicRedeliverTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TransactionRollbackOrderTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TransactionTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/util/ConsumerThread.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/util/DefaultTestAppender.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/util/IdGenerator.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/util/MessageIdList.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/util/ProducerThread.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/util/SimplePojo.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/activemq/util/Wait.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/hedwig/JmsTestBase.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/hedwig/jms/BasicJMSTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/hedwig/jms/selector/BasicSelectorGrammarTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/hedwig/jms/selector/activemq/SelectorParserTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client-jms/src/test/java/org/apache/hedwig/jms/selector/activemq/SelectorTest.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
"4.3.0","hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java","0","0","0","0.0","0","0","0.0","0","0","0.0","No"
